text,label,clean_text
RT @iDntWearCondoms: If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,1,RT @user If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all
RT @Cocaine_Papii: If you don't make her go to sleep after y'all fucked then your pipe game trash,1,RT @user If you don't make her go to sleep after y'all fucked then your pipe game trash
&#8220;@kirstenkraft: there isn't one song on Blacc Hollywood I dislike.&#8221; Except the song with nicki minaj because that triffling bitch sucks,1,@user there isn't one song on Blacc Hollywood I dislike. Except the song with nicki minaj because that triffling bitch sucks
RT @DFkinLopes: Even at a young age these hoes ain't loyal http://t.co/OMWaEd2PcJ,1,RT @user Even at a young age these hoes ain't loyal [URL]
Text me nig nogs 630.362.5206,1,Text me nig nogs 630.362.5206
Drunkkkk HotBoxing these kushy blunts straight bumpin #AOB this hoe on some other shit bro i got mind fucked like when black zetzu betrayed,1,Drunkkkk HotBoxing these kushy blunts straight bumpin #AOB this hoe on some other shit bro i got mind fucked like when black zetzu betrayed
RT @B1B_Lancer: Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP,2,RT @user Cue the liberal left's Uncle Tom attacks against Tim Scott in 4...3...2... #tcot #teaparty #GOP
How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!,1,How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!
"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" http://t.co/bQ3CBIPk6s",2,"One of my favorite songs. ""There's a man on the shoreline with a white parakeet trying to make his bird go home."" [URL]"
@moneydriven LOL such a nig,1,@user LOL such a nig
"RT @NYeoman: Jets, Bills and Dolphins all win. How does sole possession of last place feel Mr. Belichick?",2,"RT @user Jets, Bills and Dolphins all win. How does sole possession of last place feel Mr. Belichick?"
@EdgarGuillenjr @jo_clark6 @dalton_ryann @dault24 @blakeanderson21 @justinmiculka01 @ktit_418 @aaronbaxter9 you a bitch Edgar,1,@user @user @user @user @user @user @user @user you a bitch Edgar
&#8220;@Leelucas_: Going dumb on this essay&#8221;&#128514; bitch you sad.,1,@user Going dumb on this essay bitch you sad.
@ScHoolboyCole and yes i said spitted bitch,1,@user and yes i said spitted bitch
Niggas retarded lol,1,Niggas retarded lol
Dat nicca had Jordan cleats!,1,Dat nicca had Jordan cleats!
Freak hoes got several,1,Freak hoes got several
"Have you heard &#8216;guala shit Featuring: chase-da-doe,r.o.m.e.,and the boy big&#8217; by Joseph Chase Rinche on #SoundCloud? https://t.co/OOGNA1zNcR",1,"Have you heard guala shit Featuring: chase-da-doe,r.o.m.e.,and the boy big by Joseph Chase Rinche on #SoundCloud? [URL]"
@KazAtta I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch,1,@user I woulda jus told skylar one night 'hey I got a flight in the mornin...you wit it or nah' while textin my brazilian bitch
RT @shaelynspacyyy: &#8220;@UglyAssDerrick: @shaelynspacyyy they trash though?&#8221; http://t.co/dJ5kvo7RSr,1,RT @user @user @user they trash though? [URL]
@Blackman38Tide lmfao go to bed whitey &#128129;,0,@user lmfao go to bed whitey
What a wifey would understand a hoe could never comprehend,1,What a wifey would understand a hoe could never comprehend
@bbluedreamm bitch don't reply&#128524;,1,@user bitch don't reply
Sosa on the beat ho,1,Sosa on the beat ho
Take yo hoe ass to sleep,1,Take yo hoe ass to sleep
RT @MattHasTheMusic: @SelfPaidYayo @OGMaco if u ain't making music for me to sip Henny to u a bitch so Maco winnin if he from a island no f&#8230;,1,RT @user @user @user if u ain't making music for me to sip Henny to u a bitch so Maco winnin if he from a island no f
RT @VH1PNUT TWITTER WHATS THIS MEAN ? RT @Ay_W_ I come alive in the night time + Sleep all day hoe all night.,1,RT @user TWITTER WHATS THIS MEAN ? RT @user I come alive in the night time + Sleep all day hoe all night.
The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli,2,The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli
I ain't cuffing no bitch that's out here posting sex gif's but maybe I'm just different,1,I ain't cuffing no bitch that's out here posting sex gif's but maybe I'm just different
RT @JoeBudden: Back to these hoes tho.,1,RT @user Back to these hoes tho.
"Bitch, you may have a million dollar body, but you got a dollar menu face and a four-piece nugget pussy, so you ain't worth shit.",1,"Bitch, you may have a million dollar body, but you got a dollar menu face and a four-piece nugget pussy, so you ain't worth shit."
"@JusDahl gross, ill stick with my galaxy, it will still receive those nips",1,"@user gross, ill stick with my galaxy, it will still receive those nips"
My phone on 10% fml I still gotta get to the yellow sign lol #motivation lol btw I zoomed in 2x lol http://t.co/LayVBieIML,2,My phone on 10% fml I still gotta get to the yellow sign lol #motivation lol btw I zoomed in 2x lol [URL]
@denytheprophecy shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him &amp; got him -,1,@user shit so Joel went off and swore at the kid and the kid was a fucking snitch nigga pussy and ratted on him got him -
"RT @RashodJackson: Nobody cares, bitch",1,"RT @user Nobody cares, bitch"
"hi, i am neither dumb, nor a bitch. im pretty smart and am one of the most genuinely nice people i've ever met.",1,"hi, i am neither dumb, nor a bitch. im pretty smart and am one of the most genuinely nice people i've ever met."
"A hoe gon be a hoe, that ain't a hunnid.",1,"A hoe gon be a hoe, that ain't a hunnid."
Some of these hoes deserve a kick in their vagina.. Lucky i aint tryna loose my shoe!,1,Some of these hoes deserve a kick in their vagina.. Lucky i aint tryna loose my shoe!
Geno Smith &gt; Alex bitch Smith's trash overpaid ass,1,Geno Smith Alex bitch Smith's trash overpaid ass
RT @illroots: The radio is trash.,2,RT @user The radio is trash.
@helliesmalls @Huntermoore crazy bitch why,1,@user @user crazy bitch why
@justezzzee your so fucking ignorant u talk a lot shit for someone who don't wanna fight your mama raised u as bitch huh?,1,@user your so fucking ignorant u talk a lot shit for someone who don't wanna fight your mama raised u as bitch huh?
"Perhaps I'm not a ""diehard"" Yankee fan, but there's no more point in watching this debacle #Yankees #Tigers #MLB So what else is on? LOL",2,"Perhaps I'm not a ""diehard"" Yankee fan, but there's no more point in watching this debacle #Yankees #Tigers #MLB So what else is on? LOL"
RT @Drrake: But she a hoe tho right? &#128564; http://t.co/gLe9rsfkwJ,1,RT @user But she a hoe tho right? [URL]
Including ya size hoe !,1,Including ya size hoe !
@TreThreat @HotDoc87 @duckydynamo yeah the internet def taught me a bitch can't twerk if she talkin bout voting.,1,@user @user @user yeah the internet def taught me a bitch can't twerk if she talkin bout voting.
I love how people use twitter to just bitch an complain #fuckyou,1,I love how people use twitter to just bitch an complain #fuckyou
RT @chaniiyyaa: Wayne really treat nicki like that's his bitch &#128564;&#128525;&#128553;....,1,RT @user Wayne really treat nicki like that's his bitch ....
The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with,1,The beauty of not needing or wanting a man is priceless. Idk see how bitches be strung the fuck out over men they have joint custody with
@wodaeeex3 @myOWNfriend_x3 Shantrell bitch we ainn talkn to you C yo ugly way out,1,@user @user Shantrell bitch we ainn talkn to you C yo ugly way out
@GabrielaAngela4 @DeliaParedez @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar @rikki_lovee whatever Gabby! You hoe,1,@user @user @user @user @user @user whatever Gabby! You hoe
Fuck boi fag,0,Fuck boi fag
"""@likemicah: Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too.",1,"""@user Y'all dumb ass niggas be so pressed to have hoes. Y'all weak as fuck as fuck"" ...weed over hoes, oreos too."
RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao,2,RT @user @user blame it on the yellow chucks lmfao
I got money and hoes money and hoes,1,I got money and hoes money and hoes
I wouldn't last in prison... Them bitches would eat me alive...,1,I wouldn't last in prison... Them bitches would eat me alive...
Did this bitch really just ask me do I have a badge to be in this building while going to my floor. White people just don't change at all.,1,Did this bitch really just ask me do I have a badge to be in this building while going to my floor. White people just don't change at all.
RT @louiev_: It's to the point that I don't enjoy watching Harden anymore. He constantly does that and it pisses me off. Stop being a bitch&#8230;,1,RT @user It's to the point that I don't enjoy watching Harden anymore. He constantly does that and it pisses me off. Stop being a bitch
These niccas want war give me what you got #WeTheLastOnesLeft #UMightNotGetIn #BeerandTacOS http://t.co/xwTa1PUDZU,1,These niccas want war give me what you got #WeTheLastOnesLeft #UMightNotGetIn #BeerandTacOS [URL]
@dustincarter16 bitch I was out dea and your ass was sleep,1,@user bitch I was out dea and your ass was sleep
"I find it hard to believe cee-lo raping hoes, it's too easy to get them panties off when you successful",1,"I find it hard to believe cee-lo raping hoes, it's too easy to get them panties off when you successful"
@GrizzboAdams @wyattnuckels haha ight nig calm yoself,0,@user @user haha ight nig calm yoself
@jokersupdates please no more like that SNOB elissa. rich bitches suck!,1,@user please no more like that SNOB elissa. rich bitches suck!
"RT @papigabs: where's the girl I could pack this bowl with? I know u out there hoe, quit playing",1,"RT @user where's the girl I could pack this bowl with? I know u out there hoe, quit playing"
"RT @BlazeTheGreat_: The most likely signs to be crazy bitches:

Aries
Taurus
Gemini
Cancer
Leo
Virgo
Libra
Scorpio
Sagittarius
Capricorn
Aq&#8230;",1,RT @user The most likely signs to be crazy bitches: Aries Taurus Gemini Cancer Leo Virgo Libra Scorpio Sagittarius Capricorn Aq
Let's go for the sweep!! #Yankees #SubwaySeries,2,Let's go for the sweep!! #Yankees #SubwaySeries
"RT @MrRigginss: my ""bitch stfu"" game strong asf '",1,"RT @user my ""bitch stfu"" game strong asf '"
RT @jakesiwy: @Ryan_Murphy3 http://t.co/i1rnKjMKeU fag,1,RT @user @user [URL] fag
"Bitches be like ""Keep Calm I'm Single""........... first of all bitch, nobody was hype",1,"Bitches be like ""Keep Calm I'm Single""........... first of all bitch, nobody was hype"
@ThatSlutAdrian bring bitches,1,@user bring bitches
@IleanaGeorgina @Enriquuee_ kike your a soft nigga &#128514;,1,@user @user kike your a soft nigga
don't be surprised when I'm a bitch to you because you're always a dick towards me,1,don't be surprised when I'm a bitch to you because you're always a dick towards me
@lenadunham Sick bitch nutjob,1,@user Sick bitch nutjob
"Unk just said ""bitches hit the bottle and they pussy start snappin"" lmao",1,"Unk just said ""bitches hit the bottle and they pussy start snappin"" lmao"
These groupie bitches wild enough to suck a babies dick,1,These groupie bitches wild enough to suck a babies dick
"RT @winkSOSA: ""@AintShitSweet__: ""@Rakwon_OGOD: Nigga messed with the wrong bitch &#128557;&#128514;https://t.co/5mNXKVAYot"" &#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;""@Th_Real_Esco",1,"RT @user ""@user ""@user Nigga messed with the wrong bitch [URL]"" ""@user"
I know you bitches is hating on the low. Why me tho? Its way more niggaz in this world that can afford it.,1,I know you bitches is hating on the low. Why me tho? Its way more niggaz in this world that can afford it.
Hanging with my bitches I couldn't be more happy #thegoodlife,1,Hanging with my bitches I couldn't be more happy #thegoodlife
Let him fuck his side hoes in peace smh RT @Morganbaileyyy: wish my boyfriend would respond to my texts :(,1,Let him fuck his side hoes in peace smh RT @user wish my boyfriend would respond to my texts :(
