text,label,clean_text
one of my cats killed a baby bird and a cardinal,2,one of my cats killed a baby bird and a cardinal
"Somebody tell these nigggas I'ma keep fuckin they hoes, I'ma keep rockin these shows",1,"somebody tell these nigggas i'ma keep fuckin they hoes, i'ma keep rockin these shows"
@alyssawiens faggot,0,@user faggot
"&#8220;@Benkasso: I'll beat the pussy up, that's a hook right thur&#8221; &#128064;",1,"@user i'll beat the pussy up, that's a hook right thur"
RT @Jim_McCloskey: Why does Hawkeye have to be in the Avengers? He's such a pussy,1,rt @user why does hawkeye have to be in the avengers? he's such a pussy
niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher&#128134;,1,niggas are jus like btchs talking bout a hoe then right back in her face dnt come to me talking bout nan hoe if you gne b right back fwher
RT @Dunky_hoeless55: You a hoe if you leaving a man's house right now with a costume on,1,rt @user you a hoe if you leaving a man's house right now with a costume on
See... he already know he a faggot lmao,1,see... he already know he a faggot lmao
"All good things must come to an end, that's all right get 'em tomorrow #Yankees",2,"all good things must come to an end, that's all right get 'em tomorrow #yankees"
Fuck MLK &#8220;@AntSoo305_: &#8220;@Vonteeeeee: Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,0,fuck mlk @user @user why does lexii keep favoriting my coon tweets ? mlk didnt die for this
"@RobinFury Drake is bitch made for that, likes Phonte so much and won't do a track over that....",1,"@user drake is bitch made for that, likes phonte so much and won't do a track over that...."
@lkxox_ bitch***,1,@user bitch***
RT @BlackNerdJade: RT @fivefifths: Hell wrong with yall? RT @TwanTargaryen: Pecan pie AND sweet potato pie trash. http://t.co/hH50P5pytX,1,rt @user rt @user hell wrong with yall? rt @user pecan pie and sweet potato pie trash. [url]
RT @6THGRADER: Mom brought me McDonald's for lunch. I had all the bitches on me.,1,rt @user mom brought me mcdonald's for lunch. i had all the bitches on me.
We so deep in this bitch we might drown,1,we so deep in this bitch we might drown
"&#8220;@Thatindianbruh: Food &gt; Pussy 

but pussy = Food 

so food &#8805; pussy.&#8221; http://t.co/ZJ3zyduxkO",1,@user food pussy but pussy = food so food pussy. [url]
RT @KelsieBelsi: @Vntxnius lmao it will have a slope of -2x+1,2,rt @user @user lmao it will have a slope of -2x+1
"RT @RIPvuhsace: Porn, the only place where a bitch gon be under the table sucking a niggas dick while he eating dinner with his parents.",1,"rt @user porn, the only place where a bitch gon be under the table sucking a niggas dick while he eating dinner with his parents."
RT @_DalvinA: &#8220;@Can_iGet_8: I can't stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story,1,rt @user @user i can't stand no messy hoe1000 true story
"RT @Xianilee: All three of these hoes getting cute for fucking school, taking for ever and waking me the fuck up ! This why I can't stand h&#8230;",1,"rt @user all three of these hoes getting cute for fucking school, taking for ever and waking me the fuck up ! this why i can't stand h"
RT @slimthugga: U a nurse &#128514;RT @Blaccstone: @slimthugga you a clown boy You music is trash.... I dare you say something back I bury your Bit&#8230;,1,rt @user u a nurse rt @user @user you a clown boy you music is trash.... i dare you say something back i bury your bit
"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall",0,"somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall"
Idiotic censorship drive by #France President fails to understand that he's empowering Jihadis by censoring the internet wholesale #fail,2,idiotic censorship drive by #france president fails to understand that he's empowering jihadis by censoring the internet wholesale #fail
@phishlicia I'm 5'8 fag &#128536;&#128536;,0,@user i'm 5'8 fag
You a hoe and errbody know,1,you a hoe and errbody know
Love a bitch fight,1,love a bitch fight
Not even sweating these hoes &#128524;&#128588;,1,not even sweating these hoes
RT @Bucky_Montana: If this was high school ER body catch A's hoe lmao &#128557;&#128514;&#128514;&#128514; http://t.co/bPfz7sl2mp,1,rt @user if this was high school er body catch a's hoe lmao [url]
"I can't believe I'm jealous! All I can think is, ""What goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-",1,"i can't believe i'm jealous! all i can think is, ""what goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-"
"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",0,"rt @user well, maryland is just a bunch of hateful rednecks, anyway."
"RT @misskaee__: ""@MrDavidRoss: How do you cheat on this ? &#128530;&#128564; http://t.co/wOgXy8wjIW""

She's just like any other female with a pussy so who &#8230;",1,"rt @user ""@user how do you cheat on this ? [url]"" she's just like any other female with a pussy so who"
"&#8220;@BeenSlimm: Too many ""lil niggas"" on my TL. http://t.co/vqGezMMwWs&#8221; boosie got hoes",1,"@user too many ""lil niggas"" on my tl. [url]#8221; boosie got hoes"
"RT @YaBoyMJ23: rt for the real niggas
fav for the bitch niggas http://t.co/c7WP1bLUUk",1,rt @user rt for the real niggas fav for the bitch niggas [url]
RT @HoskinsTy96: @Vontey_isa_boss &#128514;&#128514;&#128514; ghetto ass mofos,2,rt @user @user ghetto ass mofos
Left a nice little message in his inbox so he deleted the comment where he called me a bitch &#128514; these&#8230; http://t.co/qRUvCVNepv,1,left a nice little message in his inbox so he deleted the comment where he called me a bitch these [url]
@garrett_winker wow u hoe is the term for women,0,@user wow u hoe is the term for women
RT @AlmightyVinny_: I can tell you a freak bitch don't lie to me,1,rt @user i can tell you a freak bitch don't lie to me
Dese niggaz on Dat guala shit....... http://t.co/qcrTA7H80x,1,dese niggaz on dat guala shit....... [url]
&#8220;@ResiDinero: Hate driving in the rain. -_-&#8221; you can drive deez nuts in your botch mouth hoe,1,@user hate driving in the rain. -_- you can drive deez nuts in your botch mouth hoe
I picked Welbeck for my team. I have to be some kind of cunt yes,1,i picked welbeck for my team. i have to be some kind of cunt yes
Yo bitch choosin just let her http://t.co/zg6X4gDyRZ,1,yo bitch choosin just let her [url]
"Do girls wear bathrobes still cuz I have really cute fuzzy $60 bathrobe from Victorias Secret, is that even ok to wear &#128589;",2,"do girls wear bathrobes still cuz i have really cute fuzzy $60 bathrobe from victorias secret, is that even ok to wear"
@FOLLOWNOVA Yooo I was thinking bout that the other day lol.. You only really speaking of one person my niggah,1,@user yooo i was thinking bout that the other day lol.. you only really speaking of one person my niggah
&#8220;@BillieBoyMitch: @VSamone man I was bouta text all the bitches that ever told me that &#128514;&#8221;lmao you should,1,@user @user man i was bouta text all the bitches that ever told me that lmao you should
@GrizzboAdams @wyattnuckels bitch I got plans to fuck tonight I said friday nigga,1,@user @user bitch i got plans to fuck tonight i said friday nigga
"Cloud stay stealing peoples phrases first she takes jens by saying ""friend"" then she takes mine by saying ""my nigg"" get your own my nig dam",1,"cloud stay stealing peoples phrases first she takes jens by saying ""friend"" then she takes mine by saying ""my nigg"" get your own my nig dam"
@Air_Zeke_12 hell yeah I got bokoo hoes when I had my fro,1,@user hell yeah i got bokoo hoes when i had my fro
&#8220;@eminoelle: Why you let these hoes tear what we had right apart&#8221;,1,@user why you let these hoes tear what we had right apart
RT @bethanylynn__: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a probl&#8230;,1,rt @user @user there is nothing wrong with ariana grande..... just cause she don't look like hoe.... y'all gotta a probl
None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...,0,none of us went to these prestigious establishments so we're clearly not as superior as these fucking retards...
RT @itscoleharmon_: Birth Control should be mandatory for some of you hoes,1,rt @user birth control should be mandatory for some of you hoes
dear spoiled suburban bitch...,1,dear spoiled suburban bitch...
@adamjferraro I'm actually with my boys right now. Your dorky ass is with your mom &amp; dad watching Streit make you his bitch,1,@user i'm actually with my boys right now. your dorky ass is with your mom dad watching streit make you his bitch
Happy birthday bitch &#128526;@THEalexflores10 http://t.co/2fBKhkQiJa,1,happy birthday bitch @user [url]
RT @JayyMfCarter: If you gotta nigga or bitch.... PLEASE STAY OUT MY DM's I'm tired of y'all taken girls,1,rt @user if you gotta nigga or bitch.... please stay out my dm's i'm tired of y'all taken girls
It's a sad sad day when a bitch loses her sponsor,1,it's a sad sad day when a bitch loses her sponsor
Shut yo mesquito lookin ass up poped bitch,1,shut yo mesquito lookin ass up poped bitch
RT @BudaHound: Been popping all my life what's fame 2 me.. bitches been stalking all my life bitches ain't a thang 2 me,1,rt @user been popping all my life what's fame 2 me.. bitches been stalking all my life bitches ain't a thang 2 me
Then I hit that bitch like a free throw !,1,then i hit that bitch like a free throw !
Niggas fall in love with an EVIL bitch and turn they back on they friends..... Its Cool Tho.,1,niggas fall in love with an evil bitch and turn they back on they friends..... its cool tho.
Bowling Green's campus looks old as fuck. Like state penitentiary old. But they do have a lot of bitches so I guess that counts for a lot,1,bowling green's campus looks old as fuck. like state penitentiary old. but they do have a lot of bitches so i guess that counts for a lot
RT @SLeyTMF: Too many bitches not enough queens,1,rt @user too many bitches not enough queens
i really want an xbone now and if you said i would say this a week ago i would call you a super retard,1,i really want an xbone now and if you said i would say this a week ago i would call you a super retard
@sbsylvester @kieffer_jason nigga stfu u not funny we all laughing at yo retarded ass just stfu,1,@user @user nigga stfu u not funny we all laughing at yo retarded ass just stfu
"@bayjackson3 lol it's a crew, not actual hoes",1,"@user lol it's a crew, not actual hoes"
@Righteouz_ @growejr that bitch should be in jail for that 114-114,1,@user @user that bitch should be in jail for that 114-114
Y'all hoes nasty letting any body hit an eat y'all out smh,1,y'all hoes nasty letting any body hit an eat y'all out smh
@badnewsbridget @MorbidMermaid @EvanBecker513 you're a lying sack of shit because I know you love me #lesbian #jk #jkbridgeturstraight #fag,1,@user @user @user you're a lying sack of shit because i know you love me #lesbian #jk #jkbridgeturstraight #fag
@CarelessOne92 you styl gotta get dem tweets off my nig,0,@user you styl gotta get dem tweets off my nig
"@JamesOKeefeIII @jdhayworth James, nobody (save a couple illiterate, inbred teabagger morons) gives a flying fuck about your ""revelations.""",1,"@user @user james, nobody (save a couple illiterate, inbred teabagger morons) gives a flying fuck about your ""revelations."""
Gucci fucked a lot more famous bitches but he the type to not have to speak on it.Wonder who opened their mouth?,1,gucci fucked a lot more famous bitches but he the type to not have to speak on it.wonder who opened their mouth?
"RT @_PimpC: ""@koniikonn: &#8220;@_Weezy_Wee: If you ask me, every bitch gay&#8221; not me I'm all sexual"" Wtf is all sexual? If you don't mind me asking",1,"rt @user ""@user @user if you ask me, every bitch gay not me i'm all sexual"" wtf is all sexual? if you don't mind me asking"
